6.850000e-03	-8.597952e-02	-8.597952e-02	-8.597952e-02	-8.597952e-02	
6.900000e-03	-8.598164e-02	-8.598164e-02	-8.598164e-02	-8.598164e-02	
6.950000e-03	-8.598376e-02	-8.598376e-02	-8.598376e-02	-8.598376e-02	
7.000000e-03	-8.598588e-02	-8.598588e-02	-8.598588e-02	-8.598588e-02	
7.050000e-03	-8.598799e-02	-8.598799e-02	-8.598799e-02	-8.598799e-02	
7.100000e-03	-8.599010e-02	-8.599010e-02	-8.599010e-02	-8.599010e-02	
7.150000e-03	-8.599220e-02	-8.599220e-02	-8.599220e-02	-8.599220e-02	
7.200000e-03	-8.599431e-02	-8.599431e-02	-8.599431e-02	-8.599431e-02	
7.250000e-03	-8.599640e-02	-8.599640e-02	-8.599640e-02	-8.599640e-02	
7.300000e-03	-8.599850e-02	-8.599850e-02	-8.599850e-02	-8.599850e-02	
7.350000e-03	-8.600059e-02	-8.600059e-02	-8.600059e-02	-8.600059e-02	
7.400000e-03	-8.600268e-02	-8.600268e-02	-8.600268e-02	-8.600268e-02	
7.450000e-03	-8.600476e-02	-8.600476e-02	-8.600476e-02	-8.600476e-02	
7.500000e-03	-8.600684e-02	-8.600684e-02	-8.600684e-02	-8.600684e-02	
7.550000e-03	-8.600891e-02	-8.600891e-02	-8.600891e-02	-8.600891e-02	
7.600000e-03	-8.601099e-02	-8.601099e-02	-8.601099e-02	-8.601099e-02	
7.650000e-03	-8.601305e-02	-8.601305e-02	-8.601305e-02	-8.601305e-02	
7.700000e-03	-8.601512e-02	-8.601512e-02	-8.601512e-02	-8.601512e-02	
7.750000e-03	-8.601718e-02	-8.601718e-02	-8.601718e-02	-8.601718e-02	
7.800000e-03	-8.601923e-02	-8.601923e-02	-8.601923e-02	-8.601923e-02	
7.850000e-03	-8.602128e-02	-8.602128e-02	-8.602128e-02	-8.602128e-02	
7.900000e-03	-8.602333e-02	-8.602333e-02	-8.602333e-02	-8.602333e-02	
7.950000e-03	-8.602538e-02	-8.602538e-02	-8.602538e-02	-8.602538e-02	
8.000000e-03	-8.602741e-02	-8.602741e-02	-8.602741e-02	-8.602741e-02	
8.050000e-03	-8.602945e-02	-8.602945e-02	-8.602945e-02	-8.602945e-02	
8.100000e-03	-8.603148e-02	-8.603148e-02	-8.603148e-02	-8.603148e-02	
8.150000e-03	-8.603351e-02	-8.603351e-02	-8.603351e-02	-8.603351e-02	
8.200000e-03	-8.603553e-02	-8.603553e-02	-8.603553e-02	-8.603553e-02	
8.250000e-03	-8.603755e-02	-8.603755e-02	-8.603755e-02	-8.603755e-02	
8.300000e-03	-8.603957e-02	-8.603957e-02	-8.603957e-02	-8.603957e-02	
8.350000e-03	-8.604158e-02	-8.604158e-02	-8.604158e-02	-8.604158e-02	
8.400000e-03	-8.604358e-02	-8.604358e-02	-8.604358e-02	-8.604358e-02	
8.450000e-03	-8.604559e-02	-8.604559e-02	-8.604559e-02	-8.604559e-02	
8.500000e-03	-8.604758e-02	-8.604758e-02	-8.604758e-02	-8.604758e-02	
8.550000e-03	-8.604958e-02	-8.604958e-02	-8.604958e-02	-8.604958e-02	
8.600000e-03	-8.605157e-02	-8.605157e-02	-8.605157e-02	-8.605157e-02	
8.650000e-03	-8.605355e-02	-8.605355e-02	-8.605355e-02	-8.605355e-02	
